id,url,source,name,tags,publisher,referring record id,authors,plain text,date of publication,image reference,anchor text,language,number of referrals,
1150083696273383425,https://twitter.com/RedaMansour/status/1150083696273383425,https://twitter.com/RedaMansour/status/1150083696273383425,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,Israel 🇮🇱conecta Europa Asia y África. Panamá 🇵🇦conecta América del Norte y del Sur. juntos conectamos el mundo 🌏 #technology #innovation #WaterScarcity  https://t.co/1qPz1oQref,2019-07-13,null,null,null,32,
1150075088064020480,https://twitter.com/RedaMansour/status/1150075088064020480,https://twitter.com/RedaMansour/status/1150075088064020480,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,Los colores de la primavera en Israel - The colors of spring in Israel  foto: Ayman Khrbawe  https://t.co/i63vsXEqfw,2019-07-13,null,null,null,32,
1149858843045838848,https://twitter.com/RedaMansour/status/1149858843045838848,https://twitter.com/RedaMansour/status/1149858843045838848,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,Israel: #Druze students lead the country with 82% baccalaureate #Jewish students 80.6% national average 69.9%. Land of opportunity!  https://t.co/PPiHPhN5l0,2019-07-12,null,null,null,32,
1149653813369774080,https://twitter.com/RedaMansour/status/1149653813369774080,https://twitter.com/RedaMansour/status/1149653813369774080,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,La contaminación por #plásticos se ha convertido en una problemática mundial. Conoce 6 tecnologías #israelíes que fueron desarrolladas para combatirla y ya están logrando grandes cambios en el mundo! #noplastic 🌏🐿️🌈♻️  https://t.co/3pyXNvNXLz,2019-07-12,null,null,null,32,
1149068194042327042,https://twitter.com/RedaMansour/status/1149068194042327042,https://twitter.com/RedaMansour/status/1149068194042327042,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,Me voy a casa a Isfiya Israel para mis primeras vacaciones después de un año en Panamá. Nos vemos en agosto. 😍 I am going home to #Isfiya #Israel for my first vacation after one year in Panama. See you all in August ☮️  https://t.co/v8xaOyioup,2019-07-10,null,null,null,32,
1148795962376228865,https://twitter.com/RedaMansour/status/1148795962376228865,https://twitter.com/RedaMansour/status/1148795962376228865,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,¡Un tiburón ballena fue observado hoy en la reserva de coral! Elate Israel El tiburón ballena es el pez más grande del mundo. Pero aquí vemos inmediatamente que es una mujer joven una mujer joven que alcanza los tres metros Foto: Shani Alush Voluntaria de la Autoridad de Parques  https://t.co/qSZSzueaUS,2019-07-09,null,null,null,32,
1148793841031553024,https://twitter.com/RedaMansour/status/1148793841031553024,https://twitter.com/RedaMansour/status/1148793841031553024,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,The Israel-US Binational Industrial Research and Development (BIRD) Foundation announced that it will invest $8.2 million in nine joint projects between #American and #Israeli companies in a number of fields including precision agriculture irrigation  https://t.co/uOLf0RjZO1,2019-07-09,null,null,null,32,
1148758462375051267,https://twitter.com/RedaMansour/status/1148758462375051267,https://twitter.com/RedaMansour/status/1148758462375051267,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,@weiasecas That is true Ambassador ! we should not forget these amazing heroes that risked  their life to save others. 🙏,2019-07-09,null,null,null,32,
1148732009185009666,https://twitter.com/RedaMansour/status/1148732009185009666,https://twitter.com/RedaMansour/status/1148732009185009666,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,@rabea_bader @Baderhend1 מזל טוב אבל תן דיווח מורחב אוכל כנאפה.... שיראו במדינת תל אביב מה זה חתונה דרוזית,2019-07-09,null,null,null,32,
1148705094436839425,https://twitter.com/RedaMansour/status/1148705094436839425,https://twitter.com/RedaMansour/status/1148705094436839425,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,El Startup israelí que ve un gran futuro en pequeñas gotas 🇮🇱💧💧💧🇵🇦  https://t.co/DeYH3hIx7m,2019-07-09,null,null,null,32,
1148703310662316032,https://twitter.com/RedaMansour/status/1148703310662316032,https://twitter.com/RedaMansour/status/1148703310662316032,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,¡Venga a vernos a la 6ta Conferencia de #Robotica Israelí en el edificio de la Fuerza Aérea en Herzliya! - Come see us at The 6th #Israeli  Robotics Conference at the Air Force Building at #Herzliya!  https://t.co/PGtZhyGSSn,2019-07-09,null,null,null,32,
1148690754581217280,https://twitter.com/RedaMansour/status/1148690754581217280,https://twitter.com/RedaMansour/status/1148690754581217280,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,Los colores de la primavera en Israel - The colors of spring in Israel  foto: Ayman Khrbawe  https://t.co/PjazueUlps,2019-07-09,null,null,null,32,
1148645340658229249,https://twitter.com/RedaMansour/status/1148645340658229249,https://twitter.com/RedaMansour/status/1148645340658229249,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,#Diplomacy save lives Raoul Wallenberg RIP,2019-07-09,null,null,null,32,
1148584425778794496,https://twitter.com/RedaMansour/status/1148584425778794496,https://twitter.com/RedaMansour/status/1148584425778794496,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,Estan listos? 🇮🇱🇵🇦,2019-07-09,null,null,null,32,
1148415798735777793,https://twitter.com/RedaMansour/status/1148415798735777793,https://twitter.com/RedaMansour/status/1148415798735777793,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,@IsaacLarrier muy hermoso,2019-07-08,null,null,null,32,
1148414829369200640,https://twitter.com/RedaMansour/status/1148414829369200640,https://twitter.com/RedaMansour/status/1148414829369200640,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,@TReporta @elmetrodepanama @TraficoCPanama Esto es lo que sucede cuando asumimos la responsabilidad y el liderazgo vamos Panamá 🇵🇦😇🥇,2019-07-08,null,null,null,32,
1148394181502611456,https://twitter.com/RedaMansour/status/1148394181502611456,https://twitter.com/RedaMansour/status/1148394181502611456,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,Tel Aviv Las torres de cristal y las palmeras.  Mi foto 😮  https://t.co/bFzkhNmTpO,2019-07-08,null,null,null,32,
1148392717896040448,https://twitter.com/RedaMansour/status/1148392717896040448,https://twitter.com/RedaMansour/status/1148392717896040448,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,Esto es lo que sucede cuando no reciclas tu basura. El Líbano uno de los países más bellos de Oriente Medio se está convirtiendo en una crisis mundial de salud.  https://t.co/OOp6so8u3T,2019-07-08,null,null,null,32,
1148305972135387138,https://twitter.com/RedaMansour/status/1148305972135387138,https://twitter.com/RedaMansour/status/1148305972135387138,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,Star of David or Solomon's Seal - Hope For an Israeli Fraternity  https://t.co/zl9IcO1VoF,2019-07-08,null,null,null,32,
1148246733815713793,https://twitter.com/RedaMansour/status/1148246733815713793,https://twitter.com/RedaMansour/status/1148246733815713793,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,Este es mi objetivo para mostrar que hay belleza en todas partes y sólo tenemos que parar y verla. y cuando veamos esa belleza amaremos a nuestra nación y nuestra patria 🇵🇦❤️🇮🇱☮️🌏,2019-07-08,null,null,null,32,
1148198483171643394,https://twitter.com/RedaMansour/status/1148198483171643394,https://twitter.com/RedaMansour/status/1148198483171643394,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,Check out my latest article: Star of David or Solomon&amp;#39;s Seal - Hope For an Israeli Fraternity  https://t.co/EJW0FISL2p via @LinkedIn,2019-07-08,null,null,null,32,
1148194657890963458,https://twitter.com/RedaMansour/status/1148194657890963458,https://twitter.com/RedaMansour/status/1148194657890963458,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,Mi viaje panameño #Panamá como lo veo en mis lentes! 🇵🇦🇮🇱 #panamansour 🌺☮️🦋  #naturaleza #Fotografia #panama #aventura #panama500 #diplomacia #cultura #diplomaciaCultural #visitpanama #diplomacy #photograpy #nature  https://t.co/vSpzzH6d7N,2019-07-08,null,null,null,32,
1148088916710502402,https://twitter.com/RedaMansour/status/1148088916710502402,https://twitter.com/RedaMansour/status/1148088916710502402,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,@ldelcfdea Creo que necesitamos una sociedad civil más activa en el tema del medio ambiente los gobiernos tienden a ser muy limitados en sus recursos,2019-07-08,null,null,null,32,
1148076295886135296,https://twitter.com/RedaMansour/status/1148076295886135296,https://twitter.com/RedaMansour/status/1148076295886135296,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,ICYMI: el festival británico de Glastonbury fue más ecológico y limpio después de la prohibición de vender botellas de plástico de un solo uso!  https://t.co/wePPrOg8At,2019-07-07,null,null,null,32,
1148074484135583745,https://twitter.com/RedaMansour/status/1148074484135583745,https://twitter.com/RedaMansour/status/1148074484135583745,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,Casco Viejo: Top 10 experiences in Panama City’s historic old quarter. I love this place 🇵🇦🇮🇱  https://t.co/I8Aa5tBwzG,2019-07-07,null,null,null,32,
1148067773907722240,https://twitter.com/RedaMansour/status/1148067773907722240,https://twitter.com/RedaMansour/status/1148067773907722240,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,@HezbollahWatch @lsarsour I think she knows all that but she chose to ignore it just to score points with her followers. It is tragic because she forgets that today Jewish hatred comes from the same sources of Muslim hatred!,2019-07-07,null,null,null,32,
1148030298606751751,https://twitter.com/RedaMansour/status/1148030298606751751,https://twitter.com/RedaMansour/status/1148030298606751751,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,@GraellGabriela Just Do IT 🙂,2019-07-07,null,null,null,32,
1148029260554280960,https://twitter.com/RedaMansour/status/1148029260554280960,https://twitter.com/RedaMansour/status/1148029260554280960,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,@ldelcfdea Esta es una mala crisis pero también una oportunidad. Del tratamiento de la basura llegan las mayores innovaciones.,2019-07-07,null,null,null,32,
1147887554064211969,https://twitter.com/RedaMansour/status/1147887554064211969,https://twitter.com/RedaMansour/status/1147887554064211969,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,One day @lsarsour will ask herself "what did you really achieve for your #Palestinian brothers and sisters?" and the answer will be not much. Because when all of this incitement against #Jews will be over all that will be left is a social media #populist  . https://t.co/wMcdRpL7pT,2019-07-07,null,null,null,32,
1147885813646209025,https://twitter.com/RedaMansour/status/1147885813646209025,https://twitter.com/RedaMansour/status/1147885813646209025,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,Tienes que venir con hambre al mercado en Israel 😮😍 You have to come hungry to the market in Israel  https://t.co/a9hkswtNuE,2019-07-07,null,null,null,32,
1147869114670702592,https://twitter.com/RedaMansour/status/1147869114670702592,https://twitter.com/RedaMansour/status/1147869114670702592,Reda Mansour,Referring ,null,1298707385989705730 1297165877138382848 1284463686019620865 1245771500965302276 1229190857204649984 1203023801178562566 1164166255160569856 1164165516363227136 1164163573481971712 1155219731940614145 1145867058107879426 1130959888664989696 1120771704165412866 1107789908301750272 1095443466971213827 1094788193709363201 1094787900271661056 1094787412159537152 1091462294536638475 1084914559087984641 1060345881835307010 1060021634902433792 1045118140202520576 1044062504148701184 1044012236941996038 1051457141788352513 1051246204024025090 1306536646104551424 1181552459967275008 1159118627486019586 1159118276171055104 1141364193242824704 ,Dr. Reda Mansour - ד"ר רדא מנצור,Atardecer en Isfiya Israel por mi hija Maya Disfrutan ❤️🇮🇱 Sunset in Isfiya Israel by my daughter Maya  Enjoy  https://t.co/I92c1JurPd,2019-07-07,null,null,null,32,
